tota_name	docid	year	decade	new_name3_matt	doc_chapter_id
US - Singapore	pta_52	2003	200	Transparency	pta_52_741
US - Singapore	pta_52	2003	200	Dispute Settlement	pta_52_742
US - Singapore	pta_52	2003	200	General Provisions	pta_52_743
US - Singapore	pta_52	2003	200	Conclusions	pta_52_744
China - Hong Kong, China	pta_51	2003	200	Preamble	pta_51_60
China - Hong Kong, China	pta_51	2003	200	Objectives, Definitions and Scope	pta_51_716
China - Hong Kong, China	pta_51	2003	200	Trade in Goods	pta_51_717
China - Hong Kong, China	pta_51	2003	200	Rules of origin	pta_51_718
China - Hong Kong, China	pta_51	2003	200	Trade In Services	pta_51_719
China - Hong Kong, China	pta_51	2003	200	Investment	pta_51_720
China - Hong Kong, China	pta_51	2003	200	General Provisions	pta_51_721
China - Macao, China	pta_50	2003	200	Preamble	pta_50_708
China - Macao, China	pta_50	2003	200	Objectives, Definitions and Scope	pta_50_709
China - Macao, China	pta_50	2003	200	Trade in Goods	pta_50_710
China - Macao, China	pta_50	2003	200	Rules of origin	pta_50_711
China - Macao, China	pta_50	2003	200	Trade In Services	pta_50_712
China - Macao, China	pta_50	2003	200	Investment	pta_50_713
China - Macao, China	pta_50	2003	200	General Provisions	pta_50_714
China - Macao, China	pta_50	2003	200	Conclusions	pta_50_715
EFTA - Egypt	pta_5	2007	200	Preamble	pta_5_50
EFTA - Egypt	pta_5	2007	200	General Provisions	pta_5_51
EFTA - Egypt	pta_5	2007	200	Trade in Goods	pta_5_52
EFTA - Egypt	pta_5	2007	200	Intellectual Property	pta_5_53
EFTA - Egypt	pta_5	2007	200	Investment	pta_5_54
EFTA - Egypt	pta_5	2007	200	Payments And Movement Of Capital	pta_5_55
EFTA - Egypt	pta_5	2007	200	Competition-Related Matters	pta_5_56
EFTA - Egypt	pta_5	2007	200	Economic Development	pta_5_57
EFTA - Egypt	pta_5	2007	200	Institutions	pta_5_58
EFTA - Egypt	pta_5	2007	200	General Provisions	pta_5_59
EFTA - Egypt	pta_5	2007	200	Conclusions	pta_5_60
Korea, Republic of - Chile	pta_47	2003	200	Preamble	pta_47_660
Korea, Republic of - Chile	pta_47	2003	200	General Provisions	pta_47_661
Korea, Republic of - Chile	pta_47	2003	200	Objectives, Definitions and Scope	pta_47_662
Korea, Republic of - Chile	pta_47	2003	200	Border Measures	pta_47_663
Korea, Republic of - Chile	pta_47	2003	200	Rules of origin	pta_47_664
Korea, Republic of - Chile	pta_47	2003	200	Border Measures	pta_47_665
Korea, Republic of - Chile	pta_47	2003	200	Trade Remedies	pta_47_666
Korea, Republic of - Chile	pta_47	2003	200	Trade Remedies	pta_47_667
Korea, Republic of - Chile	pta_47	2003	200	Technical Regulations And Barriers To Trade	pta_47_668
Korea, Republic of - Chile	pta_47	2003	200	Technical Regulations And Barriers To Trade	pta_47_669
Korea, Republic of - Chile	pta_47	2003	200	Investment	pta_47_670
Korea, Republic of - Chile	pta_47	2003	200	Trade In Services	pta_47_671
Korea, Republic of - Chile	pta_47	2003	200	Transport And Communications	pta_47_672
Korea, Republic of - Chile	pta_47	2003	200	Movement Of Persons	pta_47_673
Korea, Republic of - Chile	pta_47	2003	200	Competition-Related Matters	pta_47_674
Korea, Republic of - Chile	pta_47	2003	200	Government Procurement	pta_47_675
Korea, Republic of - Chile	pta_47	2003	200	Intellectual Property	pta_47_676
Korea, Republic of - Chile	pta_47	2003	200	Transparency	pta_47_677
Korea, Republic of - Chile	pta_47	2003	200	Administration	pta_47_678
Korea, Republic of - Chile	pta_47	2003	200	Dispute Settlement	pta_47_679
Korea, Republic of - Chile	pta_47	2003	200	Trade Remedies	pta_47_680
Korea, Republic of - Chile	pta_47	2003	200	General Provisions	pta_47_681
Korea, Republic of - Chile	pta_47	2003	200	Conclusions	pta_47_682
Trans-Pacific Partnership	pta_449	2016	201	Preamble	pta_449_4627
Trans-Pacific Partnership	pta_449	2016	201	General Provisions	pta_449_4628
Trans-Pacific Partnership	pta_449	2016	201	Border Measures	pta_449_4629
Trans-Pacific Partnership	pta_449	2016	201	Rules of origin	pta_449_4630
Trans-Pacific Partnership	pta_449	2016	201	Industry	pta_449_4631
Trans-Pacific Partnership	pta_449	2016	201	Border Measures	pta_449_4632
Trans-Pacific Partnership	pta_449	2016	201	Trade Remedies	pta_449_4633
Trans-Pacific Partnership	pta_449	2016	201	Technical Regulations And Barriers To Trade	pta_449_4634
Trans-Pacific Partnership	pta_449	2016	201	Technical Regulations And Barriers To Trade	pta_449_4635
Trans-Pacific Partnership	pta_449	2016	201	Investment	pta_449_4636
Trans-Pacific Partnership	pta_449	2016	201	Trade In Services	pta_449_4637
Trans-Pacific Partnership	pta_449	2016	201	Trade In Services	pta_449_4638
Trans-Pacific Partnership	pta_449	2016	201	Movement Of Persons	pta_449_4639
Trans-Pacific Partnership	pta_449	2016	201	Transport And Communications	pta_449_4640
Trans-Pacific Partnership	pta_449	2016	201	Trade Facilitation	pta_449_4641
Trans-Pacific Partnership	pta_449	2016	201	Government Procurement	pta_449_4642
Trans-Pacific Partnership	pta_449	2016	201	Competition-Related Matters	pta_449_4643
Trans-Pacific Partnership	pta_449	2016	201	Competition-Related Matters	pta_449_4644
Trans-Pacific Partnership	pta_449	2016	201	Intellectual Property	pta_449_4645
Trans-Pacific Partnership	pta_449	2016	201	Labour	pta_449_4646
Trans-Pacific Partnership	pta_449	2016	201	Environment And Natural Resources	pta_449_4647
Trans-Pacific Partnership	pta_449	2016	201	General Provisions	pta_449_4648
Trans-Pacific Partnership	pta_449	2016	201	Competition-Related Matters	pta_449_4649
Trans-Pacific Partnership	pta_449	2016	201	Economic Development	pta_449_4650
Trans-Pacific Partnership	pta_449	2016	201	Private Sector And Business	pta_449_4651
Trans-Pacific Partnership	pta_449	2016	201	Technical Regulations And Barriers To Trade	pta_449_4652
Trans-Pacific Partnership	pta_449	2016	201	Transparency	pta_449_4653
Trans-Pacific Partnership	pta_449	2016	201	Administration	pta_449_4654
Trans-Pacific Partnership	pta_449	2016	201	Dispute Settlement	pta_449_4655
Trans-Pacific Partnership	pta_449	2016	201	Trade Remedies	pta_449_4656
Trans-Pacific Partnership	pta_449	2016	201	General Provisions	pta_449_4657
EU - Ghana	pta_448	2016	201	Preamble	pta_448_4612
EU - Ghana	pta_448	2016	201	Objectives, Definitions and Scope	pta_448_4613
EU - Ghana	pta_448	2016	201	Economic Development	pta_448_4614
EU - Ghana	pta_448	2016	201	Border Measures	pta_448_4615
EU - Ghana	pta_448	2016	201	Trade Remedies	pta_448_4616
EU - Ghana	pta_448	2016	201	Border Measures	pta_448_4617
EU - Ghana	pta_448	2016	201	Technical Regulations And Barriers To Trade	pta_448_4618
EU - Ghana	pta_448	2016	201	Trade In Services	pta_448_4619
EU - Ghana	pta_448	2016	201	Objectives, Definitions and Scope	pta_448_4620
EU - Ghana	pta_448	2016	201	Dispute Settlement	pta_448_4621
EU - Ghana	pta_448	2016	201	Dispute Settlement	pta_448_4622
EU - Ghana	pta_448	2016	201	General Provisions	pta_448_4623
EU - Ghana	pta_448	2016	201	Trade Remedies	pta_448_4624
EU - Ghana	pta_448	2016	201	Institutions	pta_448_4625
EU - Ghana	pta_448	2016	201	Conclusions	pta_448_4626
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Preamble	pta_447_4590
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	General Provisions	pta_447_4591
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Trade in Goods	pta_447_4592
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Trade Remedies	pta_447_4593
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Rules of origin	pta_447_4594
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Border Measures	pta_447_4595
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Technical Regulations And Barriers To Trade	pta_447_4596
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Technical Regulations And Barriers To Trade	pta_447_4597
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Science, Technology And Information	pta_447_4598
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Trade In Services	pta_447_4599
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Commercial Policy	pta_447_4600
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Movement Of Persons	pta_447_4601
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Investment	pta_447_4602
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Competition-Related Matters	pta_447_4603
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Intellectual Property	pta_447_4604
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Government Procurement	pta_447_4605
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Competition-Related Matters	pta_447_4606
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Environment And Natural Resources	pta_447_4607
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Trade Facilitation	pta_447_4608
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Dispute Settlement	pta_447_4609
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	General Provisions	pta_447_4610
Eurasian Economic Union (EAEU) - Viet Nam	pta_447	2015	201	Conclusions	pta_447_4611
EFTA - Philippines	pta_446	2016	201	Preamble	pta_446_4574
EFTA - Philippines	pta_446	2016	201	General Provisions	pta_446_4575
EFTA - Philippines	pta_446	2016	201	Trade in Goods	pta_446_4576
EFTA - Philippines	pta_446	2016	201	Agriculture	pta_446_4577
EFTA - Philippines	pta_446	2016	201	Technical Regulations And Barriers To Trade	pta_446_4578
EFTA - Philippines	pta_446	2016	201	Technical Regulations And Barriers To Trade	pta_446_4579
EFTA - Philippines	pta_446	2016	201	Trade In Services	pta_446_4580
EFTA - Philippines	pta_446	2016	201	Investment	pta_446_4581
EFTA - Philippines	pta_446	2016	201	Intellectual Property	pta_446_4582
EFTA - Philippines	pta_446	2016	201	Government Procurement	pta_446_4583
EFTA - Philippines	pta_446	2016	201	Competition-Related Matters	pta_446_4584
EFTA - Philippines	pta_446	2016	201	Environment And Natural Resources	pta_446_4585
EFTA - Philippines	pta_446	2016	201	Institutions	pta_446_4586
EFTA - Philippines	pta_446	2016	201	Dispute Settlement	pta_446_4587
EFTA - Philippines	pta_446	2016	201	General Provisions	pta_446_4588
EFTA - Philippines	pta_446	2016	201	Conclusions	pta_446_4589
Turkey - Moldova, Republic of	pta_445	2014	201	Preamble	pta_445_4566
Turkey - Moldova, Republic of	pta_445	2014	201	General Provisions	pta_445_4567
Turkey - Moldova, Republic of	pta_445	2014	201	General Provisions	pta_445_4568
Turkey - Moldova, Republic of	pta_445	2014	201	Industry	pta_445_4569
Turkey - Moldova, Republic of	pta_445	2014	201	Agriculture	pta_445_4570
Turkey - Moldova, Republic of	pta_445	2014	201	Institutions	pta_445_4571
Turkey - Moldova, Republic of	pta_445	2014	201	General Provisions	pta_445_4572
Turkey - Moldova, Republic of	pta_445	2014	201	Conclusions	pta_445_4573
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Preamble	pta_443_4552
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	General Provisions	pta_443_4553
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Trade in Goods	pta_443_4554
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Rules of origin	pta_443_4555
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Border Measures	pta_443_4556
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Trade In Services	pta_443_4557
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Government Procurement	pta_443_4558
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Trade Facilitation	pta_443_4559
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	General Provisions	pta_443_4560
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	Dispute Settlement	pta_443_4561
Gulf Cooperation Council (GCC) - Singapore	pta_443	2008	200	General Provisions	pta_443_4562
Canada - Honduras	pta_442	2013	201	Preamble	pta_442_4527
Canada - Honduras	pta_442	2013	201	Objectives, Definitions and Scope	pta_442_4528
Canada - Honduras	pta_442	2013	201	Objectives, Definitions and Scope	pta_442_4529
Canada - Honduras	pta_442	2013	201	Border Measures	pta_442_4530
Canada - Honduras	pta_442	2013	201	Rules of origin	pta_442_4531
Canada - Honduras	pta_442	2013	201	Border Measures	pta_442_4532
Canada - Honduras	pta_442	2013	201	Trade Facilitation	pta_442_4533
Canada - Honduras	pta_442	2013	201	Technical Regulations And Barriers To Trade	pta_442_4534
Canada - Honduras	pta_442	2013	201	Technical Regulations And Barriers To Trade	pta_442_4535
Canada - Honduras	pta_442	2013	201	Trade Remedies	pta_442_4536
Canada - Honduras	pta_442	2013	201	Investment	pta_442_4537
Canada - Honduras	pta_442	2013	201	Trade In Services	pta_442_4538
Canada - Honduras	pta_442	2013	201	Transport And Communications	pta_442_4539
Canada - Honduras	pta_442	2013	201	Trade In Services	pta_442_4540
Canada - Honduras	pta_442	2013	201	Movement Of Persons	pta_442_4541
Canada - Honduras	pta_442	2013	201	Competition-Related Matters	pta_442_4542
Canada - Honduras	pta_442	2013	201	Trade Facilitation	pta_442_4543
Canada - Honduras	pta_442	2013	201	Government Procurement	pta_442_4544
Canada - Honduras	pta_442	2013	201	Environment And Natural Resources	pta_442_4545
Canada - Honduras	pta_442	2013	201	Labour	pta_442_4546
Canada - Honduras	pta_442	2013	201	Transparency	pta_442_4547
Canada - Honduras	pta_442	2013	201	Institutions	pta_442_4548
Canada - Honduras	pta_442	2013	201	Trade Remedies	pta_442_4549
Canada - Honduras	pta_442	2013	201	General Provisions	pta_442_4550
Canada - Honduras	pta_442	2013	201	Conclusions	pta_442_4551
Eurasian Economic Union (EAEU)	pta_440	2014	201	Preamble	pta_440_4494
Eurasian Economic Union (EAEU)	pta_440	2014	201	General Provisions	pta_440_4495
Eurasian Economic Union (EAEU)	pta_440	2014	201	Objectives, Definitions and Scope	pta_440_4496
Eurasian Economic Union (EAEU)	pta_440	2014	201	Science, Technology And Information	pta_440_4499
Eurasian Economic Union (EAEU)	pta_440	2014	201	Border Measures	pta_440_4500
Eurasian Economic Union (EAEU)	pta_440	2014	201	Science, Technology And Information	pta_440_4501
Eurasian Economic Union (EAEU)	pta_440	2014	201	Border Measures	pta_440_4502
Eurasian Economic Union (EAEU)	pta_440	2014	201	Foreign And Security Policy	pta_440_4503
Eurasian Economic Union (EAEU)	pta_440	2014	201	Technical Regulations And Barriers To Trade	pta_440_4504
Eurasian Economic Union (EAEU)	pta_440	2014	201	Technical Regulations And Barriers To Trade	pta_440_4505
Eurasian Economic Union (EAEU)	pta_440	2014	201	Commercial Policy	pta_440_4506
Eurasian Economic Union (EAEU)	pta_440	2014	201	Economic Co-operation	pta_440_4507
Eurasian Economic Union (EAEU)	pta_440	2014	201	Monetary And Taxation	pta_440_4508
Eurasian Economic Union (EAEU)	pta_440	2014	201	Trade In Services	pta_440_4509
Eurasian Economic Union (EAEU)	pta_440	2014	201	Technical Regulations And Barriers To Trade	pta_440_4510
Eurasian Economic Union (EAEU)	pta_440	2014	201	Monetary And Taxation	pta_440_4511
Eurasian Economic Union (EAEU)	pta_440	2014	201	Competition-Related Matters	pta_440_4512
Eurasian Economic Union (EAEU)	pta_440	2014	201	Competition-Related Matters	pta_440_4513
Eurasian Economic Union (EAEU)	pta_440	2014	201	Environment And Natural Resources	pta_440_4514
Eurasian Economic Union (EAEU)	pta_440	2014	201	Transport And Communications	pta_440_4515
Eurasian Economic Union (EAEU)	pta_440	2014	201	Government Procurement	pta_440_4516
Eurasian Economic Union (EAEU)	pta_440	2014	201	Intellectual Property	pta_440_4517
Eurasian Economic Union (EAEU)	pta_440	2014	201	Industry	pta_440_4518
Eurasian Economic Union (EAEU)	pta_440	2014	201	Agriculture	pta_440_4519
Eurasian Economic Union (EAEU)	pta_440	2014	201	Labour	pta_440_4520
Eurasian Economic Union (EAEU)	pta_440	2014	201	Accession, Withdrawal And Entry Into Force	pta_440_4521
Eurasian Economic Union (EAEU)	pta_440	2014	201	General Provisions	pta_440_4522
Eurasian Economic Union (EAEU)	pta_440	2014	201	Conclusions	pta_440_4523
Singapore - Chinese Taipei	pta_439	2013	201	Preamble	pta_439_4475
Singapore - Chinese Taipei	pta_439	2013	201	General Provisions	pta_439_4476
Singapore - Chinese Taipei	pta_439	2013	201	Objectives, Definitions and Scope	pta_439_4477
Singapore - Chinese Taipei	pta_439	2013	201	Trade in Goods	pta_439_4478
Singapore - Chinese Taipei	pta_439	2013	201	Rules of origin	pta_439_4479
Singapore - Chinese Taipei	pta_439	2013	201	Border Measures	pta_439_4480
Singapore - Chinese Taipei	pta_439	2013	201	Technical Regulations And Barriers To Trade	pta_439_4481
Singapore - Chinese Taipei	pta_439	2013	201	Technical Regulations And Barriers To Trade	pta_439_4482
Singapore - Chinese Taipei	pta_439	2013	201	Trade In Services	pta_439_4483
Singapore - Chinese Taipei	pta_439	2013	201	Investment	pta_439_4484
Singapore - Chinese Taipei	pta_439	2013	201	Competition-Related Matters	pta_439_4485
Singapore - Chinese Taipei	pta_439	2013	201	Trade Facilitation	pta_439_4486
Singapore - Chinese Taipei	pta_439	2013	201	Government Procurement	pta_439_4487
Singapore - Chinese Taipei	pta_439	2013	201	Intellectual Property	pta_439_4488
Singapore - Chinese Taipei	pta_439	2013	201	Transparency	pta_439_4489
Singapore - Chinese Taipei	pta_439	2013	201	Dispute Settlement	pta_439_4490
Singapore - Chinese Taipei	pta_439	2013	201	Trade Remedies	pta_439_4491
Singapore - Chinese Taipei	pta_439	2013	201	Administration	pta_439_4492
Singapore - Chinese Taipei	pta_439	2013	201	Conclusions	pta_439_4493
New Zealand - Chinese Taipei	pta_436	2013	201	Preamble	pta_436_4409
New Zealand - Chinese Taipei	pta_436	2013	201	General Provisions	pta_436_4410
New Zealand - Chinese Taipei	pta_436	2013	201	Trade in Goods	pta_436_4411
New Zealand - Chinese Taipei	pta_436	2013	201	Rules of origin	pta_436_4412
New Zealand - Chinese Taipei	pta_436	2013	201	Border Measures	pta_436_4413
New Zealand - Chinese Taipei	pta_436	2013	201	Trade Remedies	pta_436_4414
New Zealand - Chinese Taipei	pta_436	2013	201	Technical Regulations And Barriers To Trade	pta_436_4415
New Zealand - Chinese Taipei	pta_436	2013	201	Technical Regulations And Barriers To Trade	pta_436_4416
New Zealand - Chinese Taipei	pta_436	2013	201	Competition-Related Matters	pta_436_4417
New Zealand - Chinese Taipei	pta_436	2013	201	Trade Facilitation	pta_436_4418
New Zealand - Chinese Taipei	pta_436	2013	201	Intellectual Property	pta_436_4419
New Zealand - Chinese Taipei	pta_436	2013	201	Government Procurement	pta_436_4420
New Zealand - Chinese Taipei	pta_436	2013	201	Investment	pta_436_4421
New Zealand - Chinese Taipei	pta_436	2013	201	Trade In Services	pta_436_4422
New Zealand - Chinese Taipei	pta_436	2013	201	Movement Of Persons	pta_436_4423
New Zealand - Chinese Taipei	pta_436	2013	201	Transport And Communications	pta_436_4424
